Response ID,"of"s/Token,"to"s/Token,"and"s/Token, "it"s/Token
1004335,0.024242424242424242,0.05454545454545454,0.00909090909090909,0.006060606060606061
1004355,0.03323262839879154,0.021148036253776436,0.015105740181268883,0.0
1004376,0.017241379310344827,0.06896551724137931,0.03879310344827586,0.004310344827586207
1004476,0.026785714285714284,0.017857142857142856,0.005952380952380952,0.008928571428571428
1004652,0.02346041055718475,0.020527859237536656,0.020527859237536656,0.005865102639296188
1004657,0.007782101167315175,0.04669260700389105,0.05058365758754864,0.0038910505836575876
100483,0.03225806451612903,0.03225806451612903,0.008797653958944282,0.017595307917888565
1004862,0.0033003300330033004,0.0165016501650165,0.006600660066006601,0.0462046204620462
1004924,0.0477326968973747,0.0477326968973747,0.007159904534606206,0.02386634844868735
1005053,0.02586206896551724,0.04597701149425287,0.0,0.008620689655172414
1005075,0.006802721088435374,0.05442176870748299,0.02040816326530612,0.01020408163265306
100513,0.02932551319648094,0.04105571847507331,0.017595307917888565,0.020527859237536656
1005142,0.0158311345646438,0.029023746701846966,0.03430079155672823,0.013192612137203167
1005231,0.017374517374517374,0.025096525096525095,0.032818532818532815,0.007722007722007722
1005252,0.035398230088495575,0.04129793510324484,0.02359882005899705,0.0058997050147492625
1005398,0.016917293233082706,0.03383458646616541,0.02819548872180451,0.0037593984962406013
1005473,0.054945054945054944,0.040293040293040296,0.014652014652014652,0.003663003663003663
1005501,0.02912621359223301,0.02669902912621359,0.02669902912621359,0.007281553398058253
1005551,0.024725274725274724,0.04395604395604396,0.024725274725274724,0.016483516483516484
1005569,0.033210332103321034,0.03690036900369004,0.014760147601476014,0.0
1005743,0.004166666666666667,0.05,0.025,0.0
1005751,0.021212121212121213,0.01818181818181818,0.05454545454545454,0.01818181818181818
1005775,0.030555555555555555,0.05,0.019444444444444445,0.005555555555555556
1005891,0.045774647887323945,0.03169014084507042,0.007042253521126761,0.02112676056338028
1005892,0.01282051282051282,0.042735042735042736,0.05982905982905983,0.0
1005942,0.04585152838427948,0.043668122270742356,0.017467248908296942,0.006550218340611353
1006118,0.021212121212121213,0.030303030303030304,0.02727272727272727,0.01818181818181818
1006136,0.03611111111111111,0.022222222222222223,0.016666666666666666,0.013888888888888888
1006179,0.011204481792717087,0.04481792717086835,0.008403361344537815,0.0
1006246,0.03508771929824561,0.03007518796992481,0.03007518796992481,0.015037593984962405
100625,0.023696682464454975,0.018957345971563982,0.018957345971563982,0.004739336492890996
1006274,0.005633802816901409,0.014084507042253521,0.030985915492957747,0.005633802816901409
1006416,0.026066350710900472,0.023696682464454975,0.026066350710900472,0.016587677725118485
1006482,0.03515625,0.03515625,0.0078125,0.00390625
1006488,0.034722222222222224,0.018518518518518517,0.02546296296296296,0.004629629629629629
1006535,0.013227513227513227,0.04497354497354497,0.0291005291005291,0.013227513227513227
1006571,0.016042780748663103,0.0213903743315508,0.0427807486631016,0.0106951871657754
1006666,0.02710027100271003,0.018970189701897018,0.01084010840108401,0.018970189701897018
1006787,0.026392961876832845,0.0469208211143695,0.02346041055718475,0.011730205278592375
1006883,0.01466275659824047,0.02932551319648094,0.026392961876832845,0.005865102639296188
100691,0.006993006993006993,0.03496503496503497,0.06643356643356643,0.0
1007162,0.04186046511627907,0.046511627906976744,0.009302325581395349,0.027906976744186046
1007263,0.012987012987012988,0.017316017316017316,0.017316017316017316,0.0
1007337,0.019553072625698324,0.027932960893854747,0.0111731843575419,0.00558659217877095
1007363,0.0,0.045871559633027525,0.009174311926605505,0.0
100765,0.024253731343283583,0.03544776119402985,0.029850746268656716,0.014925373134328358
1007764,0.01728395061728395,0.019753086419753086,0.022222222222222223,0.0024691358024691358
100791,0.02857142857142857,0.033766233766233764,0.01038961038961039,0.01038961038961039
1007981,0.010126582278481013,0.05063291139240506,0.005063291139240506,0.015189873417721518
1008086,0.053497942386831275,0.0205761316872428,0.012345679012345678,0.00411522633744856
10081,0.0340632603406326,0.031630170316301706,0.021897810218978103,0.0072992700729927005
1008264,0.02564102564102564,0.039886039886039885,0.02849002849002849,0.03418803418803419
1008326,0.0,0.030837004405286344,0.02643171806167401,0.022026431718061675
1008399,0.018666666666666668,0.013333333333333334,0.016,0.010666666666666666
1008407,0.03197674418604651,0.040697674418604654,0.01744186046511628,0.029069767441860465
1008450,0.005154639175257732,0.02577319587628866,0.03608247422680412,0.010309278350515464
1008486,0.002932551319648094,0.0469208211143695,0.008797653958944282,0.01466275659824047
1008605,0.04,0.01818181818181818,0.02909090909090909,0.0036363636363636364
1008636,0.01937984496124031,0.031007751937984496,0.0,0.011627906976744186
1008655,0.026143790849673203,0.032679738562091505,0.02287581699346405,0.006535947712418301
1008666,0.027190332326283987,0.045317220543806644,0.030211480362537766,0.0030211480362537764
1008698,0.013636363636363636,0.029545454545454545,0.025,0.022727272727272728
1008718,0.024886877828054297,0.020361990950226245,0.033936651583710405,0.004524886877828055
1008740,0.023965141612200435,0.026143790849673203,0.02832244008714597,0.006535947712418301
1008880,0.01718213058419244,0.03436426116838488,0.024054982817869417,0.030927835051546393
1009245,0.029082774049217,0.040268456375838924,0.024608501118568233,0.017897091722595078
1009294,0.005714285714285714,0.02857142857142857,0.03142857142857143,0.04857142857142857
1009359,0.0072992700729927005,0.032846715328467155,0.014598540145985401,0.0036496350364963502
1009596,0.0380952380952381,0.0380952380952381,0.04285714285714286,0.0
1009747,0.0176678445229682,0.0176678445229682,0.0176678445229682,0.02120141342756184
1009768,0.011538461538461539,0.038461538461538464,0.019230769230769232,0.015384615384615385
1009798,0.014354066985645933,0.06220095693779904,0.019138755980861243,0.023923444976076555
1009929,0.022082018927444796,0.03470031545741325,0.022082018927444796,0.015772870662460567
101001,0.017326732673267328,0.027227722772277228,0.03712871287128713,0.01485148514851485
1010108,0.024324324324324326,0.021621621621621623,0.005405405405405406,0.016216216216216217
1010115,0.02425876010781671,0.05929919137466307,0.04043126684636118,0.0026954177897574125
1010314,0.012084592145015106,0.03927492447129909,0.027190332326283987,0.012084592145015106
1010575,0.008097165991902834,0.024291497975708502,0.016194331983805668,0.020242914979757085
101063,0.04242424242424243,0.024242424242424242,0.006060606060606061,0.006060606060606061
1010664,0.036312849162011177,0.0223463687150838,0.025139664804469275,0.002793296089385475
1010711,0.029940119760479042,0.05688622754491018,0.03592814371257485,0.008982035928143712
1010839,0.01893939393939394,0.041666666666666664,0.011363636363636364,0.01893939393939394
1010903,0.012626262626262626,0.05555555555555555,0.017676767676767676,0.010101010101010102
1010932,0.027692307692307693,0.04,0.018461538461538463,0.006153846153846154
1010952,0.02100840336134454,0.04201680672268908,0.02100840336134454,0.012605042016806723
1010988,0.008955223880597015,0.03283582089552239,0.03283582089552239,0.03582089552238806
1011010,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.01282051282051282
1011026,0.014005602240896359,0.0392156862745098,0.028011204481792718,0.0392156862745098
1011083,0.019963702359346643,0.02722323049001815,0.021778584392014518,0.0054446460980036296
1011110,0.01728395061728395,0.037037037037037035,0.02962962962962963,0.0
101126,0.03115264797507788,0.04361370716510903,0.037383177570093455,0.003115264797507788
1011317,0.02932551319648094,0.017595307917888565,0.002932551319648094,0.011730205278592375
1011356,0.012658227848101266,0.016877637130801686,0.02109704641350211,0.004219409282700422
1011364,0.002631578947368421,0.02368421052631579,0.013157894736842105,0.013157894736842105
1011418,0.0,0.03389830508474576,0.00847457627118644,0.01694915254237288
1011426,0.056,0.024,0.016,0.010666666666666666
1011436,0.04727272727272727,0.03636363636363636,0.02181818181818182,0.007272727272727273
1011443,0.027093596059113302,0.05172413793103448,0.019704433497536946,0.009852216748768473
1011531,0.0408997955010225,0.022494887525562373,0.022494887525562373,0.002044989775051125
1011616,0.03496503496503497,0.038461538461538464,0.03496503496503497,0.01048951048951049
1011748,0.03856749311294766,0.05785123966942149,0.013774104683195593,0.008264462809917356
1011795,0.0,0.05698005698005698,0.022792022792022793,0.011396011396011397
1011805,0.017804154302670624,0.02373887240356083,0.017804154302670624,0.017804154302670624
1011962,0.024489795918367346,0.04081632653061224,0.02857142857142857,0.00816326530612245
1012047,0.007380073800738007,0.014760147601476014,0.033210332103321034,0.02214022140221402
1012075,0.0111731843575419,0.030726256983240222,0.01675977653631285,0.013966480446927373
1012091,0.012269938650306749,0.04294478527607362,0.03374233128834356,0.024539877300613498
1012151,0.01791044776119403,0.01791044776119403,0.029850746268656716,0.014925373134328358
1012412,0.018633540372670808,0.006211180124223602,0.027950310559006212,0.0
1012427,0.011869436201780416,0.026706231454005934,0.02373887240356083,0.002967359050445104
1012604,0.008517887563884156,0.044293015332197615,0.015332197614991482,0.030664395229982964
1012615,0.016420361247947456,0.03776683087027915,0.031198686371100164,0.019704433497536946
1012631,0.013477088948787063,0.03234501347708895,0.01078167115902965,0.0
1012679,0.014705882352941176,0.03235294117647059,0.01764705882352941,0.008823529411764706
101267,0.01488095238095238,0.03571428571428571,0.01488095238095238,0.011904761904761904
1012691,0.002824858757062147,0.03389830508474576,0.031073446327683617,0.022598870056497175
1012862,0.02,0.024,0.02,0.02
1012898,0.017595307917888565,0.017595307917888565,0.011730205278592375,0.020527859237536656
1012944,0.009389671361502348,0.07276995305164319,0.02112676056338028,0.0
1013033,0.008928571428571428,0.026785714285714284,0.022321428571428572,0.03125
1013285,0.030303030303030304,0.020202020202020204,0.030303030303030304,0.010101010101010102
1013447,0.011235955056179775,0.033707865168539325,0.0449438202247191,0.018726591760299626
1013452,0.016701461377870562,0.04592901878914405,0.031315240083507306,0.016701461377870562
1013583,0.015873015873015872,0.026455026455026454,0.021164021164021163,0.010582010582010581
1013600,0.015086206896551725,0.040948275862068964,0.021551724137931036,0.017241379310344827
1013669,0.0,0.016666666666666666,0.0125,0.0
1013761,0.015432098765432098,0.06172839506172839,0.021604938271604937,0.009259259259259259
1013913,0.019642857142857142,0.033928571428571426,0.030357142857142857,0.010714285714285714
1014199,0.01702127659574468,0.02127659574468085,0.0425531914893617,0.0
1014244,0.008426966292134831,0.02247191011235955,0.03089887640449438,0.0056179775280898875
1014249,0.034912718204488775,0.0199501246882793,0.02743142144638404,0.0024937655860349127
1014313,0.011142061281337047,0.036211699164345405,0.036211699164345405,0.0
1014344,0.004464285714285714,0.07142857142857142,0.03571428571428571,0.022321428571428572
1014428,0.014619883040935672,0.04678362573099415,0.02631578947368421,0.0029239766081871343
1014497,0.03902439024390244,0.014634146341463415,0.012195121951219513,0.01707317073170732
1014559,0.017543859649122806,0.05263157894736842,0.007017543859649123,0.007017543859649123
1014680,0.005780346820809248,0.02601156069364162,0.014450867052023121,0.002890173410404624
1014724,0.024691358024691357,0.024691358024691357,0.007407407407407408,0.0024691358024691358
1014908,0.0049504950495049506,0.03217821782178218,0.01485148514851485,0.03712871287128713
1014926,0.01707317073170732,0.02926829268292683,0.03414634146341464,0.012195121951219513
1014998,0.017857142857142856,0.03826530612244898,0.03571428571428571,0.015306122448979591
1015056,0.02142857142857143,0.009523809523809525,0.05238095238095238,0.004761904761904762
1015409,0.03076923076923077,0.010256410256410256,0.03076923076923077,0.007692307692307693
1015438,0.018808777429467086,0.04075235109717868,0.025078369905956112,0.006269592476489028
1015461,0.014742014742014743,0.02702702702702703,0.022113022113022112,0.002457002457002457
101556,0.011441647597254004,0.016018306636155607,0.011441647597254004,0.011441647597254004
1015664,0.04149377593360996,0.024896265560165973,0.012448132780082987,0.016597510373443983
101568,0.01568627450980392,0.027450980392156862,0.041176470588235294,0.011764705882352941
1015723,0.01744186046511628,0.029069767441860465,0.020348837209302327,0.014534883720930232
1015763,0.02,0.0425,0.0175,0.005
1015924,0.03431372549019608,0.056372549019607844,0.02696078431372549,0.007352941176470588
1015996,0.005076142131979695,0.04568527918781726,0.02284263959390863,0.005076142131979695
1016100,0.011594202898550725,0.03768115942028986,0.014492753623188406,0.002898550724637681
1016245,0.037815126050420166,0.0273109243697479,0.029411764705882353,0.004201680672268907
1016298,0.03932584269662921,0.028089887640449437,0.011235955056179775,0.0
1016403,0.017467248908296942,0.05240174672489083,0.017467248908296942,0.008733624454148471
1016557,0.022988505747126436,0.034482758620689655,0.04597701149425287,0.02681992337164751
1016577,0.012626262626262626,0.047979797979797977,0.03787878787878788,0.012626262626262626
1016594,0.011655011655011656,0.02097902097902098,0.02564102564102564,0.0
1016612,0.017391304347826087,0.021739130434782608,0.013043478260869565,0.004347826086956522
1016671,0.01507537688442211,0.05025125628140704,0.01256281407035176,0.007537688442211055
1016703,0.03488372093023256,0.0436046511627907,0.005813953488372093,0.011627906976744186
1016757,0.015,0.0225,0.0275,0.02
1016883,0.03787878787878788,0.026515151515151516,0.056818181818181816,0.015151515151515152
1017001,0.030181086519114688,0.028169014084507043,0.030181086519114688,0.008048289738430584
1017038,0.031042128603104215,0.03991130820399113,0.024390243902439025,0.008869179600886918
1017089,0.018867924528301886,0.027253668763102725,0.018867924528301886,0.014675052410901468
1017099,0.018779342723004695,0.028169014084507043,0.009389671361502348,0.014084507042253521
1017104,0.00425531914893617,0.01276595744680851,0.02127659574468085,0.00425531914893617
1017153,0.02247191011235955,0.05056179775280899,0.016853932584269662,0.0
1017179,0.015432098765432098,0.05246913580246913,0.033950617283950615,0.006172839506172839
1017259,0.017123287671232876,0.023972602739726026,0.010273972602739725,0.010273972602739725
1017282,0.023391812865497075,0.04093567251461988,0.008771929824561403,0.014619883040935672
1017400,0.01881720430107527,0.03494623655913978,0.02956989247311828,0.008064516129032258
1017450,0.005917159763313609,0.029585798816568046,0.011834319526627219,0.07988165680473373
1017608,0.026385224274406333,0.029023746701846966,0.021108179419525065,0.010554089709762533
1017620,0.010869565217391304,0.03985507246376811,0.014492753623188406,0.025362318840579712
1017635,0.02066115702479339,0.04132231404958678,0.012396694214876033,0.004132231404958678
101765,0.038202247191011236,0.011235955056179775,0.015730337078651686,0.011235955056179775
1017679,0.040892193308550186,0.03717472118959108,0.0037174721189591076,0.0
1017829,0.01,0.04,0.04,0.026
1017876,0.02263374485596708,0.03909465020576132,0.02263374485596708,0.006172839506172839
1017877,0.015503875968992248,0.025839793281653745,0.020671834625323,0.015503875968992248
1017901,0.0594059405940594,0.033003300330033,0.0231023102310231,0.0
1018443,0.0117096018735363,0.0468384074941452,0.01639344262295082,0.00468384074941452
1018459,0.008797653958944282,0.02932551319648094,0.011730205278592375,0.01466275659824047
1018545,0.01791044776119403,0.050746268656716415,0.03582089552238806,0.023880597014925373
1018784,0.011337868480725623,0.027210884353741496,0.02040816326530612,0.006802721088435374
1018958,0.013774104683195593,0.0440771349862259,0.01928374655647383,0.008264462809917356
1019050,0.004842615012106538,0.026634382566585957,0.01937046004842615,0.004842615012106538
1019424,0.021875,0.034375,0.009375,0.00625
1019537,0.020833333333333332,0.0234375,0.013020833333333334,0.0078125
1019679,0.006172839506172839,0.04526748971193416,0.024691358024691357,0.012345679012345678
1019727,0.037463976945244955,0.0345821325648415,0.023054755043227664,0.01440922190201729
1019743,0.023529411764705882,0.02689075630252101,0.018487394957983194,0.01680672268907563
1019772,0.01592356687898089,0.03184713375796178,0.01592356687898089,0.0031847133757961785
1020012,0.03333333333333333,0.02564102564102564,0.01282051282051282,0.002564102564102564
1020096,0.0,0.04390243902439024,0.00975609756097561,0.004878048780487805
1020198,0.014150943396226415,0.03537735849056604,0.018867924528301886,0.0047169811320754715
1020466,0.03273809523809524,0.023809523809523808,0.03869047619047619,0.017857142857142856
1020574,0.013856812933025405,0.04387990762124711,0.009237875288683603,0.006928406466512702
102061,0.021798365122615803,0.0326975476839237,0.021798365122615803,0.0027247956403269754
1020691,0.018957345971563982,0.035545023696682464,0.009478672985781991,0.004739336492890996
1020837,0.019021739130434784,0.035326086956521736,0.019021739130434784,0.005434782608695652
1020869,0.006153846153846154,0.027692307692307693,0.027692307692307693,0.009230769230769232
1020881,0.04057971014492753,0.02608695652173913,0.005797101449275362,0.008695652173913044
1020906,0.005747126436781609,0.011494252873563218,0.011494252873563218,0.017241379310344827
1021024,0.029914529914529916,0.042735042735042736,0.02564102564102564,0.017094017094017096
1021027,0.02072538860103627,0.03367875647668394,0.02072538860103627,0.012953367875647668
1021251,0.007633587786259542,0.04198473282442748,0.030534351145038167,0.022900763358778626
1021281,0.011730205278592375,0.02346041055718475,0.026392961876832845,0.005865102639296188
1021364,0.023529411764705882,0.01764705882352941,0.03529411764705882,0.0
1021461,0.023880597014925373,0.03283582089552239,0.029850746268656716,0.01791044776119403
1021492,0.03686635944700461,0.03225806451612903,0.018433179723502304,0.013824884792626729
1021580,0.02702702702702703,0.03194103194103194,0.03194103194103194,0.014742014742014743
10215,0.043209876543209874,0.030864197530864196,0.009259259259259259,0.0030864197530864196
1021645,0.02056555269922879,0.02570694087403599,0.02570694087403599,0.010282776349614395
1021667,0.015209125475285171,0.034220532319391636,0.019011406844106463,0.015209125475285171
1021707,0.010940919037199124,0.037199124726477024,0.030634573304157548,0.0087527352297593
1021765,0.007326007326007326,0.047619047619047616,0.03663003663003663,0.02564102564102564
1021767,0.016233766233766232,0.05519480519480519,0.032467532467532464,0.01948051948051948
1021770,0.03225806451612903,0.03519061583577713,0.01466275659824047,0.011730205278592375
1021877,0.013392857142857142,0.017857142857142856,0.020089285714285716,0.008928571428571428
1021923,0.02977667493796526,0.02729528535980149,0.03225806451612903,0.0024813895781637717
1021965,0.02046783625730994,0.011695906432748537,0.011695906432748537,0.011695906432748537
1021981,0.0058823529411764705,0.056862745098039215,0.021568627450980392,0.011764705882352941
1022190,0.011013215859030838,0.022026431718061675,0.030837004405286344,0.01762114537444934
1022215,0.05172413793103448,0.0,0.0,0.0
1022285,0.03110047846889952,0.01674641148325359,0.014354066985645933,0.0
1022384,0.0273972602739726,0.057534246575342465,0.01643835616438356,0.00821917808219178
1022439,0.024822695035460994,0.02304964539007092,0.008865248226950355,0.012411347517730497
10226,0.00980392156862745,0.0196078431372549,0.0,0.00980392156862745
1022873,0.022508038585209004,0.01929260450160772,0.022508038585209004,0.012861736334405145
102297,0.013888888888888888,0.041666666666666664,0.023148148148148147,0.0
10229,0.0,0.02702702702702703,0.0,0.013513513513513514
1023150,0.043478260869565216,0.033816425120772944,0.00966183574879227,0.004830917874396135
1023222,0.012345679012345678,0.015432098765432098,0.027777777777777776,0.021604938271604937
1023301,0.02242152466367713,0.03139013452914798,0.008968609865470852,0.004484304932735426
1023469,0.0,0.008695652173913044,0.07391304347826087,0.0
1023534,0.012953367875647668,0.02849740932642487,0.015544041450777202,0.023316062176165803
1023547,0.0219435736677116,0.009404388714733543,0.02821316614420063,0.03134796238244514
1023612,0.012254901960784314,0.0196078431372549,0.014705882352941176,0.007352941176470588
1023674,0.0392156862745098,0.03361344537815126,0.01680672268907563,0.0028011204481792717
1023696,0.026690391459074734,0.019572953736654804,0.03558718861209965,0.014234875444839857
1023918,0.006230529595015576,0.03426791277258567,0.021806853582554516,0.012461059190031152
1023946,0.007389162561576354,0.04926108374384237,0.019704433497536946,0.012315270935960592
1023952,0.05048076923076923,0.040865384615384616,0.028846153846153848,0.007211538461538462
1024129,0.01951219512195122,0.024390243902439025,0.03902439024390244,0.01951219512195122
1024250,0.010380622837370242,0.03806228373702422,0.010380622837370242,0.01384083044982699
1024264,0.026829268292682926,0.04878048780487805,0.03170731707317073,0.026829268292682926
1024274,0.034375,0.040625,0.021875,0.0125
1024355,0.03316326530612245,0.025510204081632654,0.03316326530612245,0.00510204081632653
1024402,0.01910828025477707,0.01910828025477707,0.012738853503184714,0.03184713375796178
1024522,0.00964630225080386,0.03536977491961415,0.03536977491961415,0.012861736334405145
1024530,0.02535211267605634,0.030985915492957747,0.036619718309859155,0.008450704225352112
1024621,0.020361990950226245,0.029411764705882353,0.024886877828054297,0.011312217194570135
1024659,0.01761252446183953,0.03913894324853229,0.021526418786692758,0.0273972602739726
102489,0.021696252465483234,0.02564102564102564,0.03353057199211045,0.005917159763313609
1025195,0.010940919037199124,0.05689277899343545,0.0175054704595186,0.00437636761487965
102535,0.040983606557377046,0.020491803278688523,0.00819672131147541,0.00819672131147541
1025464,0.005988023952095809,0.0688622754491018,0.023952095808383235,0.014970059880239521
1025558,0.023121387283236993,0.028901734104046242,0.04046242774566474,0.002890173410404624
1025599,0.007177033492822967,0.023923444976076555,0.03588516746411483,0.009569377990430622
1025673,0.026392961876832845,0.026392961876832845,0.026392961876832845,0.011730205278592375
1025752,0.014204545454545454,0.014204545454545454,0.03409090909090909,0.019886363636363636
1025965,0.017985611510791366,0.050359712230215826,0.039568345323741004,0.0035971223021582736
1025974,0.02181818181818182,0.02909090909090909,0.014545454545454545,0.014545454545454545
1026027,0.029850746268656716,0.020895522388059702,0.026865671641791045,0.020895522388059702
1026061,0.009302325581395349,0.009302325581395349,0.023255813953488372,0.0
1026161,0.022670025188916875,0.05793450881612091,0.027707808564231738,0.007556675062972292
1026221,0.026392961876832845,0.05278592375366569,0.011730205278592375,0.01466275659824047
1026229,0.05307262569832402,0.030726256983240222,0.008379888268156424,0.00558659217877095
1026294,0.012944983818770227,0.05501618122977346,0.02912621359223301,0.019417475728155338
1026395,0.034013605442176874,0.02040816326530612,0.04081632653061224,0.02040816326530612
1026402,0.05362776025236593,0.01892744479495268,0.028391167192429023,0.0031545741324921135
1026714,0.005154639175257732,0.020618556701030927,0.0,0.020618556701030927
1026734,0.009433962264150943,0.04009433962264151,0.03773584905660377,0.007075471698113208
1026756,0.02631578947368421,0.021929824561403508,0.03508771929824561,0.0043859649122807015
1026798,0.015772870662460567,0.028391167192429023,0.025236593059936908,0.006309148264984227
102695,0.009569377990430622,0.023923444976076555,0.023923444976076555,0.004784688995215311
1026981,0.010050251256281407,0.03768844221105527,0.017587939698492462,0.01507537688442211
1027139,0.0038461538461538464,0.03461538461538462,0.03461538461538462,0.011538461538461539
1027152,0.041379310344827586,0.03218390804597701,0.027586206896551724,0.009195402298850575
1027345,0.0,0.017605633802816902,0.017605633802816902,0.017605633802816902
1027356,0.02112676056338028,0.01056338028169014,0.028169014084507043,0.0
1027384,0.031746031746031744,0.0380952380952381,0.031746031746031744,0.0031746031746031746
1027445,0.012437810945273632,0.02736318407960199,0.03233830845771144,0.014925373134328358
1027505,0.01837270341207349,0.03937007874015748,0.023622047244094488,0.005249343832020997
1027540,0.025830258302583026,0.02952029520295203,0.01845018450184502,0.0036900369003690036
1027602,0.014234875444839857,0.021352313167259787,0.014234875444839857,0.0071174377224199285
1027793,0.021875,0.040625,0.028125,0.021875
1027891,0.022222222222222223,0.027777777777777776,0.013888888888888888,0.008333333333333333
1027916,0.033426183844011144,0.027855153203342618,0.005571030640668524,0.025069637883008356
1027947,0.023411371237458192,0.046822742474916385,0.030100334448160536,0.006688963210702341
1028012,0.02158273381294964,0.03117505995203837,0.03117505995203837,0.002398081534772182
1028131,0.007263922518159807,0.04116222760290557,0.01694915254237288,0.014527845036319613
1028152,0.01948051948051948,0.025974025974025976,0.012987012987012988,0.003246753246753247
1028214,0.014925373134328358,0.026119402985074626,0.0037313432835820895,0.011194029850746268
1028226,0.011799410029498525,0.04129793510324484,0.0058997050147492625,0.02654867256637168
1028308,0.04128440366972477,0.02522935779816514,0.011467889908256881,0.013761467889908258
1028323,0.02203856749311295,0.027548209366391185,0.011019283746556474,0.013774104683195593
1028434,0.02127659574468085,0.0,0.0,0.0
1028542,0.03214285714285714,0.010714285714285714,0.017857142857142856,0.02142857142857143
102872,0.007352941176470588,0.025735294117647058,0.007352941176470588,0.007352941176470588
1028734,0.03560830860534125,0.02967359050445104,0.020771513353115726,0.011869436201780416
1028744,0.04631217838765009,0.015437392795883362,0.012006861063464836,0.008576329331046312
1028903,0.02444987775061125,0.02689486552567237,0.034229828850855744,0.004889975550122249
1028941,0.017777777777777778,0.04888888888888889,0.022222222222222223,0.0044444444444444444
